id,owner,created,Utility,nParams,downloads,totalDownloads
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,UCLA-AGI,2024-06-25,0.45518225450771826,8030261248,4675,9010
collaiborateorg/Collaiborator-MEDLLM-Llama-3-8B-v2,collaiborateorg,2024-06-10,0.43209235957971204,8030261248,23,187
PJMixers/LLaMa-3-CursedStock-v2.0-8B,PJMixers,2024-06-26,0.4730834090024646,8030261248,47,200
chujiezheng/Llama-3-Instruct-8B-SimPO-ExPO,chujiezheng,2024-05-26,0.43767025554546635,8030261248,195,1641
RLHFlow/LLaMA3-iterative-DPO-final,RLHFlow,2024-05-17,0.45622000259437023,8030261248,6047,14725
Gryphe/Pantheon-RP-1.0-8b-Llama-3,Gryphe,2024-05-08,0.4180827604099105,8030261248,239,2304
Salesforce/LLaMA-3-8B-SFR-Iterative-DPO-R,Salesforce,2024-05-10,0.4533661953560773,8030261248,192,1124
BEE-spoke-data/Meta-Llama-3-8Bee,BEE-spoke-data,2024-04-28,0.42962770787391363,8030261248,15,2394
invisietch/EtherealRainbow-v0.3-8B,invisietch,2024-06-19,0.4643922687767545,8030261248,86,602
invisietch/EtherealRainbow-v0.2-8B,invisietch,2024-06-12,0.46348423920093396,8030261248,46,74
xinchen9/llama3-b8-ft-dis,xinchen9,2024-06-29,0.42820080425476714,8030269440,18,36
mlabonne/OrpoLlama-3-8B,mlabonne,2024-04-18,0.4266411440153136,8030277632,314,4747
cognitivecomputations/dolphin-2.9-llama3-8b,cognitivecomputations,2024-04-21,0.47382051570769057,8030277632,5621,92125
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,Kukedlc,2024-05-14,0.4121157089116617,8030277632,7805,21343
pankajmathur/Al_Dente_v1_8b,pankajmathur,2024-06-02,0.4450642106628616,8030277632,17,552
pankajmathur/orca_mini_v5_8b,pankajmathur,2024-05-26,0.46088986898430406,8030277632,16,1234
pankajmathur/orca_mini_v6_8b,pankajmathur,2024-06-02,0.2960176417174731,8030277632,26,982
Naveenpoliasetty/llama3-8B-V2,Naveenpoliasetty,2024-06-18,0.4713970683616552,8030294016,17,51
Weyaxi/Einstein-v6.1-Llama3-8B,Weyaxi,2024-04-19,0.45699831365935917,8030294016,177,4762
Weyaxi/Einstein-v6.1-developed-by-Weyaxi-Llama3-8B,Weyaxi,2024-06-23,0.4597224023868206,8030294016,18,57
cgato/TheSalt-L3-8b-v0.3.2,cgato,2024-06-18,0.2984822934232715,8030294016,19,53
NousResearch/Hermes-2-Pro-Llama-3-8B,NousResearch,2024-04-30,0.4788875126674924,8030523392,24964,146356
Enno-Ai/EnnoAi-Pro-Llama-3-8B,Enno-Ai,2024-07-01,0.387339473342846,8030523392,18,27
Enno-Ai/EnnoAi-Pro-French-Llama-3-8B-v0.4,Enno-Ai,2024-06-28,0.3848748216370476,8030523392,14,24
vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,vicgalle,2024-05-02,0.46166818004929305,8030523392,9739,18857
Pretergeek/OpenChat-3.5-0106_BlockExpansion-36Layers-End,Pretergeek,2024-07-26,0.432611233623038,8114196480,37,56
TencentARC/LLaMA-Pro-8B,TencentARC,2024-01-05,0.36369778178133094,8357485056,768,25203
TencentARC/LLaMA-Pro-8B-Instruct,TencentARC,2024-01-06,0.4114401531359081,8357485056,3240,25042
SeaLLMs/SeaLLM-7B-v2.5,SeaLLMs,2024-04-03,0.4532364768452458,8537680896,16443,71505
google/gemma-7b,google,2024-02-08,0.4353113388131967,8537680896,151521,1136284
google/gemma-1.1-7b-it,google,2024-03-26,0.4060353563787862,8537680896,26259,428086
VAGOsolutions/SauerkrautLM-Gemma-7b,VAGOsolutions,2024-02-27,0.3905824361136334,8537680896,7334,28902
01-ai/Yi-1.5-9B-Chat-16K,01-ai,2024-05-15,0.48890890665465603,8829407232,47539,106970
01-ai/Yi-1.5-9B-Chat,01-ai,2024-05-10,0.5205494876703074,8829407232,23000,69890
01-ai/Yi-1.5-9B,01-ai,2024-05-11,0.5020830987501408,8829407232,13652,59486
01-ai/Yi-9B,01-ai,2024-03-01,0.4766355140186916,8829407232,32450,62544
01-ai/Yi-9B-200K,01-ai,2024-03-15,0.4649251210449274,8829407232,18312,53999
01-ai/Yi-1.5-9B-32K,01-ai,2024-05-15,0.48485530908681457,8829407232,9104,24014
vicgalle/Configurable-Yi-1.5-9B-Chat,vicgalle,2024-05-12,0.4992865481904268,8829407232,5509,15557
Azure99/blossom-v5.1-9b,Azure99,2024-05-15,0.48839019328058114,8829407232,688,3362
TencentARC/Mistral_Pro_8B_v0.1,TencentARC,2024-02-22,0.4494989303006418,8986628096,666,19062
TencentARC/MetaMath-Mistral-Pro,TencentARC,2024-02-26,0.42799234320459406,8986628096,44,263
Pretergeek/OpenChat-3.5-0106_BlockExpansion-40Layers-End,Pretergeek,2024-07-26,0.432611233623038,8986644480,27,52
google/gemma-2-9b-it,google,2024-06-24,0.5415747827214944,9241705984,1958888,3112255
google/gemma-2-9b,google,2024-06-24,0.4960435854196394,9241705984,69276,188371
THUDM/glm-4-9b,THUDM,2024-06-04,0.5033078220262032,9399951392,11254,41032
THUDM/glm-4-9b-chat,THUDM,2024-06-04,0.4388377221429498,9399951392,40543,174145
google/recurrentgemma-9b,google,2024-06-07,0.37488649630302245,9628553216,61,1190
google/recurrentgemma-9b-it,google,2024-06-07,0.4091321831625373,9628553216,243,1430
Pretergeek/OpenChat-3.5-0106_BlockExpansion-44Layers-End,Pretergeek,2024-07-27,0.432611233623038,9859092480,24,40
kekmodel/StopCarbon-10.7B-v5,kekmodel,2023-12-30,0.47230509793747566,10731524096,11872,47086
jeonsworld/CarbonVillain-en-10.7B-v4,jeonsworld,2023-12-30,0.4708781943183292,10731524096,11699,53189
VAGOsolutions/SauerkrautLM-SOLAR-Instruct,VAGOsolutions,2023-12-20,0.47100791282916066,10731524096,727,25132
vicgalle/ConfigurableBeagle-11B,vicgalle,2024-02-17,0.47956933454403944,10731524096,5302,19658
vicgalle/CarbonBeagle-11B,vicgalle,2024-01-21,0.48021792709819694,10731524096,6468,64371
vicgalle/CarbonBeagle-11B-truthy,vicgalle,2024-02-10,0.48190426773900635,10731524096,13103,67249
vicgalle/ConfigurableSOLAR-10.7B,vicgalle,2024-03-10,0.4453236476845246,10731524096,4691,17826
Sao10K/Fimbulvetr-11B-v2,Sao10K,2024-02-06,0.4261253080814632,10731524096,920,28554
upstage/SOLAR-10.7B-v1.0,upstage,2023-12-12,0.48260331043801374,10731524096,11995,239430
upstage/SOLAR-10.7B-Instruct-v1.0,upstage,2023-12-12,0.48992230604661635,10731524096,39118,624270
Pretergeek/OpenChat-3.5-0106_BlockExpansion-48Layers-End,Pretergeek,2024-07-27,0.432611233623038,10731540480,41,64
NousResearch/Nous-Hermes-2-SOLAR-10.7B,NousResearch,2024-01-01,0.5132304920617048,10731540480,43557,165952
tiiuae/falcon-11B,tiiuae,2024-05-09,0.43069474158315507,11102822400,21062,144727
EleutherAI/pythia-12b,EleutherAI,2023-02-28,0.3224862065082761,11997067840,7398,1125957
stabilityai/stablelm-2-12b-chat,stabilityai,2024-04-04,0.4425177344893593,12143185920,699,13652
stabilityai/stablelm-2-12b,stabilityai,2024-03-21,0.44263033442179933,12143185920,467,43778
mistralai/Mistral-Nemo-Base-2407,mistralai,2024-07-18,0.4592035283434946,12247782400,17258,30279
mistralai/Mistral-Nemo-Instruct-2407,mistralai,2024-07-17,0.45142041769360486,12247782400,311448,397920
axolotl-ai-co/romulus-mistral-nemo-12b-simpo,axolotl-ai-co,2024-07-24,0.48501751199896226,12247782400,270,398
VAGOsolutions/SauerkrautLM-Nemo-12b-Instruct,VAGOsolutions,2024-07-22,0.47918017901154497,12247782400,3903,4250
NeverSleep/Lumimaid-v0.2-12B,NeverSleep,2024-07-25,0.4968218964846284,12247792640,1315,1914
intervitens/mini-magnum-12b-v1.1,intervitens,2024-07-24,0.46127902451679853,12247792640,616,979
cognitivecomputations/dolphin-2.9.3-mistral-nemo-12b,cognitivecomputations,2024-07-23,0.4998054222337527,12247802880,6507,8156
win10/Breeze-13B-32k-Instruct-v1_0,win10,2024-06-26,0.4234012193540018,12725981184,17,79
zhengr/MixTAO-7Bx2-MoE-v8.1,zhengr,2024-02-26,0.3970683616552082,7000000000.0,9064,37400
tklohj/WindyFloLLM,tklohj,2024-07-01,0.42858995978726167,13015864320,12,20
meta-llama/Llama-2-13b-hf,meta-llama,2023-07-13,0.4108771534737079,13015866880,85417,2115032
meta-llama/Llama-2-13b-chat-hf,meta-llama,2023-07-13,0.3480463911721653,13015866880,2030328,9997410
win10/llama3-13.45b-Instruct,win10,2024-06-09,0.43922687767544427,13264949248,41,95
cognitivecomputations/dolphin-2.9.2-Phi-3-Medium-abliterated,cognitivecomputations,2024-06-03,0.5467635231547542,13960238080,5689,10669
failspy/Phi-3-medium-4k-instruct-abliterated-v3,failspy,2024-05-22,0.5636269295628487,13960238080,4508,8074
microsoft/Phi-3-medium-4k-instruct,microsoft,2024-05-07,0.5874338475396915,13960238080,64511,362909
OpenBuddy/openbuddy-zero-14b-v22.3-32k,OpenBuddy,2024-07-16,0.4503826696069529,14022201344,640,926
Qwen/Qwen1.5-14B-Chat,Qwen,2024-01-30,0.48553090868145476,14167290880,24505,195292
Qwen/Qwen1.5-14B,Qwen,2024-01-22,0.47776151334309197,14167290880,16194,136883
Qwen/Qwen1.5-MoE-A2.7B-Chat,Qwen,2024-03-14,0.4142551514469091,2700000000.0,4549,39887
Qwen/Qwen1.5-MoE-A2.7B,Qwen,2024-02-29,0.4064857561085463,2700000000.0,5936,38921
ZeusLabs/L3-Aethora-15B-V2,ZeusLabs,2024-06-27,0.45544169152938124,15009845248,90,551
OEvortex/HelpingAI-15B,OEvortex,2024-07-11,0.2923855234141912,15322583040,66,240
deepseek-ai/deepseek-moe-16b-chat,deepseek-ai,2024-01-09,0.3373493975903614,2800000000.0,2160,23887
deepseek-ai/deepseek-moe-16b-base,deepseek-ai,2024-01-08,0.35739218556468866,2800000000.0,11999,55167
dnhkng/Medium,dnhkng,2024-07-17,0.5583084706187573,18731402240,124,170
jebcarter/psyonic-cetacean-20B,jebcarter,2023-11-28,0.4544039434427293,19994362880,727,18550
EleutherAI/gpt-neox-20b,EleutherAI,2022-04-07,0.3262020042787974,20739117584,24817,1184425
4season/final_model_test_v2,4season,2024-05-20,0.5654429887144895,21421479936,25,562
saltlux/luxia-21.4b-alignment-v1.0,saltlux,2024-03-12,0.5632377740303541,21421479936,8936,29612
mlabonne/Beyonder-4x7B-v3,mlabonne,2024-03-21,0.4580565251660849,24153690112,4763,22663
OmnicromsBrain/NeuralStar_FusionWriter_4x7b,OmnicromsBrain,2024-06-07,0.4379296925671293,24153690112,26,37
HiroseKoichi/Llama-Salad-4x8B-V3,HiroseKoichi,2024-06-18,0.47360228304579066,24942219264,18,43
Qwen/Qwen1.5-32B-Chat,Qwen,2024-04-03,0.5533160680103592,32512218112,9343,122425
Qwen/Qwen1.5-32B,Qwen,2024-04-01,0.533160680103592,32512218112,9287,151898
abacusai/Smaug-34B-v0.1,abacusai,2024-01-25,0.5159328904402657,34388917248,3208,37503
cognitivecomputations/dolphin-2.9.1-yi-1.5-34b,cognitivecomputations,2024-05-18,0.5500064859255416,34388917248,2614,6793
01-ai/Yi-1.5-34B-32K,01-ai,2024-05-15,0.5616484630109222,34388917248,6804,21754
01-ai/Yi-1.5-34B-Chat-16K,01-ai,2024-05-15,0.5489687378388897,34388917248,11314,32347
01-ai/Yi-1.5-34B-Chat,01-ai,2024-05-10,0.5679540592275645,34388917248,14344,107471
01-ai/Yi-1.5-34B,01-ai,2024-05-11,0.5600720639567617,34388917248,7398,24616
01-ai/Yi-34B,01-ai,2023-11-01,0.5230266861839883,34388917248,6415,276376
01-ai/Yi-34B-Chat,01-ai,2023-11-22,0.5189730886161469,34388917248,7917,238421
AbacusResearch/Jallabi-34B,AbacusResearch,2024-03-01,0.5470229601764172,34388917248,99,9082
Azure99/blossom-v5.1-34b,Azure99,2024-05-19,0.5406667531456739,34388917248,3116,9721
altomek/YiSM-34B-0rn,altomek,2024-05-26,0.5579193150862628,34388917248,2502,6867
adamo1139/Yi-34B-200K-AEZAKMI-v2,adamo1139,2023-12-13,0.4904656894538851,34388917248,736,18699
01-ai/Yi-34B-200K,01-ai,2023-11-06,0.5186352888188267,34388921088,3954,85522
CohereForAI/c4ai-command-r-v01,CohereForAI,2024-03-11,0.5098524940885035,34980831232,7069,144037
CohereForAI/aya-23-35B,CohereForAI,2024-05-19,0.5052358968584619,34980831232,14192,126066
ibivibiv/multimaster-7b-v6,ibivibiv,2024-02-24,0.476066934751589,35428241408,3141,16310
AI-Sweden-Models/gpt-sw3-40b,AI-Sweden-Models,2023-02-22,0.3144376702555455,39926513664,807,28603
tiiuae/falcon-40b,tiiuae,2023-05-24,0.4091881544871073,41835970560,128426,1225612
mistralai/Mixtral-8x7B-Instruct-v0.1,mistralai,2023-12-10,0.5090642945614232,46702792704,364258,6242809
mistralai/Mixtral-8x7B-v0.1,mistralai,2023-12-01,0.4725645349591387,46702792704,67027,2203873
VAGOsolutions/SauerkrautLM-Mixtral-8x7B-Instruct,VAGOsolutions,2023-12-15,0.47905046050071354,46702792704,72775,416557
ycros/BagelMIsteryTour-v2-8x7B,ycros,2024-01-19,0.4710079128291607,46702792704,88,10600
argilla/notux-8x7b-v1,argilla,2023-12-12,0.5016326990203805,46702792704,55,18541
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,NousResearch,2024-01-11,0.5324850805089517,46702809088,14128,335446
NousResearch/Nous-Hermes-2-Mixtral-8x7B-SFT,NousResearch,2023-12-26,0.4900349059790564,46702809088,126,37665
OpenBuddy/openbuddy-mixtral-7bx8-v18.1-32k,OpenBuddy,2024-02-12,0.4307951744713971,46740541440,2292,85509
ai21labs/Jamba-v0.1,ai21labs,2024-03-28,0.34440264625762096,51570323328,26802,217869
OpenBuddy/openbuddy-zero-56b-v21.2-32k,OpenBuddy,2024-06-10,0.5470229601764172,56706857984,630,1377
Qwen/Qwen2-57B-A14B,Qwen,2024-05-22,0.5059021922428331,57408658944,6413,18367
cloudyu/Yi-34Bx2-MoE-60B-DPO,cloudyu,2024-01-23,0.4782721494357245,34000000000.0,3187,19718
huggyllama/llama-65b,huggyllama,2023-04-04,0.42807108574393565,65285665792,1510,230768
LLM360/K2,LLM360,2024-04-17,0.45232844726942534,65286184960,206,9733
LLM360/K2-Chat,LLM360,2024-05-22,0.5068122959126224,65286184960,50,1018
152334H/miqu-1-70b-sf,152334H,2024-01-30,0.5540277597613179,68976648192,3842,87869
invisietch/Nimbus-Miqu-v0.1-70B,invisietch,2024-06-30,0.5420936567648204,68976648192,26,90
meta-llama/Llama-2-70b-chat-hf,meta-llama,2023-07-14,0.33239500056299964,68976653312,94107,3714543
meta-llama/Llama-2-70b-hf,meta-llama,2023-07-11,0.5190856885485868,68976653312,47992,1858699
ValiantLabs/Llama3-70B-Fireplace,ValiantLabs,2024-05-09,0.5813983655467635,70553706496,29,2947
ValiantLabs/Llama3-70B-ShiningValiant2,ValiantLabs,2024-04-20,0.5664807368011415,70553706496,626,3456
BAAI/Infinity-Instruct-3M-0613-Llama3-70B,BAAI,2024-06-27,0.5947593721624076,70553706496,46,112
abacusai/Smaug-Llama-3-70B-Instruct-32K,abacusai,2024-06-11,0.5715397587235699,70553706496,3235,7402
gbueno86/Meta-LLama-3-Cat-Smaug-LLama-70b,gbueno86,2024-05-24,0.5917758464132832,70553706496,2476,6533
meta-llama/Meta-Llama-3.1-70B-Instruct,meta-llama,2024-07-16,0.6015047347256454,70553706496,781336,876278
meta-llama/Meta-Llama-3-70B,meta-llama,2024-04-17,0.6024096385542169,70553706496,635706,1471794
meta-llama/Meta-Llama-3-70B-Instruct,meta-llama,2024-04-17,0.5903614457831325,70553706496,344167,1937685
meta-llama/Meta-Llama-3.1-70B,meta-llama,2024-07-15,0.5733558178752108,70553706496,68014,88822
migtissera/Llama-3-70B-Synthia-v3.5,migtissera,2024-05-26,0.5922947204566091,70553706496,2576,6303
failspy/llama-3-70B-Instruct-abliterated,failspy,2024-05-07,0.5664807368011415,70553706496,3225,12523
Sao10K/L3-70B-Euryale-v2.1,Sao10K,2024-06-11,0.5771176546893242,70553706496,947,3768
MaziyarPanahi/calme-2.2-llama3-70b,MaziyarPanahi,2024-04-27,0.5743935659618628,70553722880,5023,11323
paloalma/ECE-TW3-JRGL-V5,paloalma,2024-04-11,0.5454663380464392,72288575488,681,2410
paloalma/Le_Triomphant-ECE-TW3,paloalma,2024-04-01,0.5540277597613179,72288575488,3066,12020
paloalma/TW3-JRGL-v2,paloalma,2024-04-01,0.312751329614736,72288575488,3107,9535
abacusai/Smaug-72B-v0.1,abacusai,2024-02-02,0.566602860038284,72288575488,3404,70052
MTSAIR/MultiVerse_70B,MTSAIR,2024-03-26,0.5592165001945778,72288575488,3137,14641
davidkim205/Rhea-72b-v0.5,davidkim205,2024-03-22,0.3071734336489817,72288575488,3177,20559
MaziyarPanahi/calme-2.1-qwen2-72b,MaziyarPanahi,2024-06-08,0.6249837851861461,72699355136,5669,7470
Qwen/Qwen2-72B,Qwen,2024-05-22,0.6127688323387006,72706203648,11162,90595
Qwen/Qwen2-72B-Instruct,Qwen,2024-05-28,0.6372030176781894,72706203648,92091,375761
MaziyarPanahi/calme-2.2-qwen2-72b,MaziyarPanahi,2024-07-09,0.6199247632637177,72706203648,2378,2385
paulml/ECE-ILAB-Q1,paulml,2024-06-06,0.6055260085614217,72706203648,2488,2730
abacusai/Smaug-Qwen2-72B-Instruct,abacusai,2024-06-26,0.6144765858087949,72706203648,2609,4773
cognitivecomputations/dolphin-2.9.2-qwen2-72b,cognitivecomputations,2024-05-27,0.5710208846802439,72706203648,5366,12717
alpindale/magnum-72b-v1,alpindale,2024-06-18,0.6251135036969776,72706203648,3309,5737
dnhkng/RYS-XLarge,dnhkng,2024-07-24,0.6343235179660137,77965463552,2936,3000
CohereForAI/c4ai-command-r-plus,CohereForAI,2024-04-03,0.5497128701722779,103810674688,6012,247602
Qwen/Qwen1.5-110B,Qwen,2024-04-25,0.5709942574034456,111209914368,3925,22363
Qwen/Qwen1.5-110B-Chat,Qwen,2024-04-25,0.5705438576736854,111209914368,11692,66051
ibivibiv/colossus_120b,ibivibiv,2024-04-12,0.5455960565572707,117748948992,18,1707
cloudyu/Llama-3-70Bx2-MOE,cloudyu,2024-05-20,0.6026722013231288,70000000000.0,37,881
databricks/dbrx-instruct,databricks,2024-03-26,0.5219006868595879,131596523520,54267,493838
mistralai/Mixtral-8x22B-v0.1,mistralai,2024-04-16,0.5802274518635289,140620634112,6177,42993
HuggingFaceH4/zephyr-orpo-141b-A35b-v0.1,HuggingFaceH4,2024-04-10,0.5851818488908906,140620634112,299,19802
alpindale/WizardLM-2-8x22B,alpindale,2024-04-16,0.5767284991568297,140620634112,8243,179767
mistralai/Mixtral-8x22B-Instruct-v0.1,mistralai,2024-04-16,0.5712194572683257,140630071296,28944,312045
mistral-community/mixtral-8x22B-v0.3,mistral-community,2024-05-26,0.5810156513906092,140630071296,46,383
