id,owner,created,Utility,nParams,downloads,totalDownloads
timm/seresnext26d_32x4d.bt_in1k,timm,2023-04-05,0.78826,16810000.0,2786,50140
timm/resnet50.ra_in1k,timm,2023-04-05,0.78814,25560000.0,560,7475
timm/inception_v3.gluon_in1k,timm,2023-04-25,0.7880400000000001,23830000.0,21582,923417
timm/efficientnet_b1.ft_in1k,timm,2022-12-13,0.78798,7790000.0,5114,358272
timm/repvgg_b2.rvgg_in1k,timm,2023-03-22,0.78794,89020000.0,333,9060
timm/repghostnet_200.in1k,timm,2023-08-20,0.7879,9800000.0,203,5199
timm/tf_mixnet_l.in1k,timm,2022-12-13,0.78776,7330000.0,19328,896262
timm/vit_base_patch32_384.augreg_in1k,timm,2022-12-22,0.78754,88300000.0,54,6963
timm/resnet50d.a3_in1k,timm,2023-04-05,0.78742,25580000.0,113,5590
timm/seresnext26t_32x4d.bt_in1k,timm,2023-04-05,0.78738,16810000.0,622,12666
timm/nf_regnet_b1.ra2_in1k,timm,2023-03-24,0.7872199999999999,10220000.0,287,651104
timm/convnext_femto.d1_in1k,timm,2022-12-13,0.7870999999999999,5220000.0,499,34399
timm/resnet50s.gluon_in1k,timm,2023-04-05,0.7870999999999999,25680000.0,363,17351
timm/dla169.in1k,timm,2023-04-24,0.78706,53390000.0,297,7361
timm/pvt_v2_b1.in1k,timm,2023-04-25,0.7870199999999999,14010000.0,972,19811
timm/tf_efficientnet_b0.ns_jft_in1k,timm,2022-12-13,0.78684,5290000.0,53814,1823611
timm/fbnetv3_d.ra2_in1k,timm,2022-12-16,0.78656,10310000.0,310,9245
timm/regnety_008_tv.tv2_in1k,timm,2023-03-21,0.78656,6430000.0,306,9154
timm/repvit_m0_9.dist_300e_in1k,timm,2023-10-20,0.78654,5490000.0,1449,14858
timm/hgnetv2_b0.ssld_stage2_ft_in1k,timm,2024-02-12,0.78598,6000000.0,360,3905
timm/res2net50_26w_6s.in1k,timm,2023-04-24,0.78584,37050000.0,281,6835
timm/xcit_tiny_12_p16_224.fb_dist_in1k,timm,2023-04-13,0.78578,6720000.0,228,5503
timm/efficientnet_b0.ra4_e3600_r224_in1k,timm,2024-07-25,0.78572,5290000.0,1057,7930
timm/tf_efficientnet_b1.in1k,timm,2023-04-27,0.7855800000000001,7790000.0,483,9558
timm/dpn68b.ra_in1k,timm,2023-04-21,0.7854399999999999,12610000.0,255,6672
timm/repvit_m1.dist_in1k,timm,2023-08-25,0.78542,5490000.0,9023,25257
timm/xception41.tf_in1k,timm,2023-04-22,0.78524,26970000.0,3144,102769
timm/dla102x.in1k,timm,2023-04-24,0.785,26310000.0,800,8036
timm/regnetx_040.pycls_in1k,timm,2023-03-21,0.78494,22120000.0,359,9038
timm/dla60_res2next.in1k,timm,2023-04-24,0.78488,17030000.0,245,6809
timm/levit_conv_128.fb_dist_in1k,timm,2023-02-03,0.78488,9210000.0,181,5895
timm/levit_128.fb_dist_in1k,timm,2023-02-03,0.78486,9210000.0,24588,884823
timm/convnextv2_femto.fcmae_ft_in1k,timm,2023-01-05,0.78484,5230000.0,1337,49113
timm/dla60_res2net.in1k,timm,2023-04-24,0.7848,20850000.0,245,7903
timm/wide_resnet50_2.tv_in1k,timm,2023-04-05,0.7848,68880000.0,2738,20873
timm/resnest26d.gluon_in1k,timm,2023-04-24,0.78476,17070000.0,958,36405
timm/hrnet_w32.ms_in1k,timm,2023-04-24,0.78456,41230000.0,2462,89146
timm/vit_tiny_patch16_384.augreg_in21k_ft_in1k,timm,2022-12-22,0.7844599999999999,5790000.0,758,261170
timm/coat_tiny.in1k,timm,2023-04-24,0.7844199999999999,5500000.0,1100,12944
timm/resnet34d.ra2_in1k,timm,2023-04-05,0.7844,21820000.0,2324,123663
timm/gcresnext26ts.ch_in1k,timm,2023-03-22,0.7843800000000001,10480000.0,2302,29466
timm/resnet50.bt_in1k,timm,2023-04-05,0.78432,25560000.0,111,4822
timm/selecsls60b.in1k,timm,2023-04-25,0.7841,32770000.000000004,235,4808
timm/cait_xxs24_224.fb_dist_in1k,timm,2023-04-13,0.78392,11960000.0,752,30274
timm/tf_efficientnetv2_b0.in1k,timm,2022-12-13,0.7837999999999999,7140000.0,15301,1375578
timm/repvgg_b1.rvgg_in1k,timm,2023-03-22,0.78372,57420000.0,341,8214
timm/resnet26t.ra2_in1k,timm,2023-04-05,0.7833,16010000.000000002,362,8764
timm/resnet152.tv_in1k,timm,2023-04-05,0.7833,60190000.0,457,8637
timm/mobilevit_s.cvnets_in1k,timm,2023-04-25,0.78302,5580000.0,129713,1127342
timm/seresnext26ts.ch_in1k,timm,2023-03-22,0.7829200000000001,10390000.0,306,9991
timm/bat_resnext26ts.ch_in1k,timm,2023-03-22,0.7828,10730000.0,497,19614
timm/efficientnet_b1_pruned.in1k,timm,2022-12-13,0.78252,6330000.0,1998,42820
timm/res2next50.in1k,timm,2023-04-24,0.78236,24670000.0,21500,927879
timm/dla60x.in1k,timm,2023-04-24,0.7823,17350000.0,262,6905
timm/hrnet_w30.ms_in1k,timm,2023-04-24,0.78214,37710000.0,487,9585
timm/pit_xs_224.in1k,timm,2023-04-26,0.78212,10620000.0,427,8374
timm/hrnet_w18_small_v2.gluon_in1k,timm,2023-08-03,0.78184,15600000.0,333,39199
timm/regnetx_032.pycls_in1k,timm,2023-03-21,0.78166,15300000.0,174,5444
timm/fbnetv3_b.ra2_in1k,timm,2022-12-16,0.7816,8600000.0,20499,878903
timm/visformer_tiny.in1k,timm,2023-04-26,0.7816,10320000.0,561,9127
timm/res2net50_14w_8s.in1k,timm,2023-04-24,0.78146,25060000.0,19923,908237
timm/tf_efficientnet_em.in1k,timm,2022-12-13,0.7813599999999999,6900000.0,252,10262
timm/hrnet_w18.ms_aug_in1k,timm,2023-04-24,0.78116,21300000.0,26384,1033267
timm/hardcorenas_f.miil_green_in1k,timm,2023-04-21,0.78108,8199999.999999999,665,8898
timm/mobilevitv2_100.cvnets_in1k,timm,2023-04-25,0.78092,4900000.0,1968,25054
timm/efficientnet_es.ra_in1k,timm,2022-12-13,0.78092,5440000.0,12616,37105
timm/hgnetv2_b1.ssld_stage1_in22k_in1k,timm,2024-02-12,0.78078,6340000.0,140,2330
timm/resnet50.a3_in1k,timm,2023-04-05,0.7805200000000001,25560000.0,191,37031
timm/gmixer_24_224.ra3_in1k,timm,2023-03-28,0.7804800000000001,24720000.0,19997,886232
timm/hgnetv2_b0.ssld_stage1_in22k_in1k,timm,2024-02-12,0.78034,6000000.0,156,2905
timm/dla102.in1k,timm,2023-04-24,0.78018,33270000.000000004,21381,923225
timm/resnet50c.gluon_in1k,timm,2023-04-05,0.7801600000000001,25580000.0,969,14380
timm/eca_resnext26ts.ch_in1k,timm,2023-03-22,0.7801600000000001,10300000.0,284,7953
timm/poolformerv2_s12.sail_in1k,timm,2023-05-05,0.78008,11890000.0,2280,38423
timm/mobileone_s3.apple_in1k,timm,2023-08-23,0.7800199999999999,10170000.0,294,4831
timm/res2net50_26w_4s.in1k,timm,2023-04-24,0.77986,25700000.0,1700,33865
timm/selecsls60.in1k,timm,2023-04-25,0.77986,30670000.0,241,4544
timm/seresnext26t_32x4d.bt_in1k,timm,2023-04-05,0.7798,16810000.0,622,12666
timm/resmlp_12_224.fb_distilled_in1k,timm,2023-03-28,0.77948,15350000.0,152,6248
timm/resnet34.a1_in1k,timm,2023-04-05,0.7793800000000001,21800000.0,112596,3285257
timm/tf_efficientnetv2_b1.in1k,timm,2022-12-13,0.7793000000000001,8140000.000000001,717,37512
timm/resnet101.a3_in1k,timm,2023-04-05,0.77928,44550000.0,113,5721
timm/tf_efficientnet_cc_b0_8e.in1k,timm,2022-12-13,0.77924,24010000.0,271,9534
timm/mobilenetv3_large_100.miil_in21k_ft_in1k,timm,2022-12-16,0.7791,5480000.0,126175,1633218
timm/regnety_016.pycls_in1k,timm,2023-03-21,0.77908,11200000.0,191,38026
timm/resnet26t.ra2_in1k,timm,2023-04-05,0.77884,16010000.000000002,362,8764
timm/inception_v3.tf_in1k,timm,2023-04-25,0.77866,23830000.0,531,17506
timm/seresnext26ts.ch_in1k,timm,2023-03-22,0.7785599999999999,10390000.0,306,9991
timm/resnetrs50.tf_in1k,timm,2023-04-05,0.7785,35690000.0,1379,40676
timm/rexnet_100.nav_in1k,timm,2023-03-20,0.77846,4800000.0,20119,920244
timm/convnext_femto_ols.d1_in1k,timm,2022-12-13,0.7784399999999999,5230000.0,774,25578
timm/ghostnetv2_160.in1k,timm,2023-08-20,0.7783599999999999,12390000.0,387,11286
timm/xcit_nano_12_p8_384.fb_dist_in1k,timm,2023-04-13,0.7781999999999999,3050000.0,167,9246
timm/gcresnext26ts.ch_in1k,timm,2023-03-22,0.7781600000000001,10480000.0,2302,29466
timm/ese_vovnet19b_dw.ra_in1k,timm,2023-04-22,0.77798,6540000.0,26106,984157
timm/convnextv2_atto.fcmae_ft_in1k,timm,2023-01-05,0.7779,3710000.0,27181,162467
timm/hardcorenas_e.miil_green_in1k,timm,2023-04-21,0.7779,8070000.0,306,7392
timm/ecaresnet50t.a3_in1k,timm,2023-04-05,0.7778,25570000.0,125,4452
timm/resnext50_32x4d.a3_in1k,timm,2023-04-05,0.7773399999999999,25030000.0,113,4308
timm/efficientnet_b0.ra_in1k,timm,2022-12-13,0.77696,5290000.0,155524,7421285
timm/tinynet_a.in1k,timm,2022-12-13,0.77664,6190000.0,21945,908997
timm/resnext50_32x4d.tv_in1k,timm,2023-04-05,0.77632,25030000.0,358,8347
timm/cs3darknet_m.c2ns_in1k,timm,2023-04-12,0.77628,9310000.0,286,10471
timm/repvgg_b1g4.rvgg_in1k,timm,2023-03-22,0.77602,39970000.0,333,7871
timm/inception_v3.tf_adv_in1k,timm,2023-04-25,0.77596,23830000.0,40436,1100756
timm/efficientnet_b1.ft_in1k,timm,2022-12-13,0.77594,7790000.0,5114,358272
timm/seresnext26d_32x4d.bt_in1k,timm,2023-04-05,0.77586,16810000.0,2786,50140
timm/mobilenetv1_125.ra4_e3600_r224_in1k,timm,2024-08-14,0.7758400000000001,6270000.0,194,1807
timm/resnet50.gluon_in1k,timm,2023-04-05,0.7757999999999999,25560000.0,281,8483
timm/coat_lite_tiny.in1k,timm,2023-04-24,0.7754800000000001,5720000.0,909,26436
timm/dpn68b.mx_in1k,timm,2023-04-21,0.77542,12610000.0,132,4329
timm/res2net50_48w_2s.in1k,timm,2023-04-24,0.77536,25290000.0,267,8042
timm/convnext_femto.d1_in1k,timm,2022-12-13,0.77508,5220000.0,499,34399
timm/mobileone_s2.apple_in1k,timm,2023-08-23,0.7750400000000001,7880000.0,309,6879
timm/inception_v3.tv_in1k,timm,2023-04-25,0.77474,23830000.0,103865,3141862
timm/tf_efficientnet_lite2.in1k,timm,2022-12-13,0.77472,6090000.0,518,57414
timm/repghostnet_150.in1k,timm,2023-08-20,0.7746999999999999,6580000.0,176,3850
timm/hardcorenas_d.miil_green_in1k,timm,2023-04-21,0.7745000000000001,7500000.0,307,7600
timm/eca_resnext26ts.ch_in1k,timm,2023-03-22,0.7744199999999999,10300000.0,284,7953
timm/resnet26d.bt_in1k,timm,2023-04-05,0.77424,16010000.000000002,1122,34376
timm/resnet101.tv_in1k,timm,2023-04-05,0.77404,44550000.0,34716,188219
timm/densenet161.tv_in1k,timm,2023-04-22,0.7735,28680000.0,2800,50625
timm/hgnetv2_b0.ssld_stage2_ft_in1k,timm,2024-02-12,0.77342,6000000.0,360,3905
timm/tf_efficientnet_cc_b0_4e.in1k,timm,2022-12-13,0.7732399999999999,13310000.0,302,9370
timm/densenetblur121d.ra_in1k,timm,2023-04-22,0.7731,8000000.0,576,10427
timm/mobilenetv2_120d.ra_in1k,timm,2022-12-13,0.77298,5830000.0,830,37050
timm/cs3darknet_focus_m.c2ns_in1k,timm,2023-04-12,0.77292,9300000.0,321,10690
timm/regnetx_008.tv2_in1k,timm,2023-03-21,0.77288,7260000.0,425,12164
timm/densenet201.tv_in1k,timm,2023-04-22,0.7728400000000001,20010000.0,9708,166363
timm/mixnet_m.ft_in1k,timm,2022-12-13,0.77274,5010000.0,558,12390
timm/poolformer_s12.sail_in1k,timm,2023-05-05,0.77244,11920000.0,443,21780
timm/resnet50d.a3_in1k,timm,2023-04-05,0.7722199999999999,25580000.0,113,5590
timm/convnext_atto_ols.a2_in1k,timm,2022-12-13,0.7722,3700000.0,1481,94732
timm/selecsls42b.in1k,timm,2023-04-25,0.7718600000000001,32460000.0,19408,894072
timm/resnext26ts.ra2_in1k,timm,2023-03-22,0.7718200000000001,10300000.0,1065,26112
timm/fastvit_t8.apple_dist_in1k,timm,2023-08-23,0.77172,4030000.0000000005,32591,101203
timm/resnet34.a2_in1k,timm,2023-04-05,0.7714799999999999,21800000.0,114,6863
timm/xcit_tiny_12_p16_224.fb_in1k,timm,2023-04-13,0.77142,6720000.0,386,11919
timm/resnet34d.ra2_in1k,timm,2023-04-05,0.77104,21820000.0,2324,123663
timm/tf_efficientnet_b0.ap_in1k,timm,2022-12-13,0.77094,5290000.0,202,23156
timm/hardcorenas_c.miil_green_in1k,timm,2023-04-21,0.77094,5520000.0,319,7789
timm/efficientvit_m5.r224_in1k,timm,2023-08-19,0.77082,12470000.0,3042,34007
timm/dla60.in1k,timm,2023-04-24,0.77046,22040000.0,248,7710
timm/seresnet50.a3_in1k,timm,2023-04-05,0.77036,28090000.0,116,4349
timm/convnext_atto.d2_in1k,timm,2022-12-13,0.7701399999999999,3700000.0,7901,84902
timm/crossvit_9_dagger_240.in1k,timm,2023-04-24,0.76986,8780000.0,191,6151
timm/cs3darknet_m.c2ns_in1k,timm,2023-04-12,0.76982,9310000.0,286,10471
timm/tf_mixnet_m.in1k,timm,2022-12-13,0.76964,5010000.0,194,8463
timm/skresnet34.ra_in1k,timm,2023-04-24,0.76956,22280000.0,292,35847
timm/convmixer_1024_20_ks9_p14.in1k,timm,2023-04-24,0.76944,24380000.0,269,8279
timm/mobilenetv1_125.ra4_e3600_r224_in1k,timm,2024-08-14,0.76928,6270000.0,194,1807
timm/regnetx_016.pycls_in1k,timm,2023-03-21,0.76924,9190000.0,264,5871
timm/gernet_s.idstcv_in1k,timm,2023-03-22,0.76902,8170000.0,481,12850
timm/tf_efficientnet_b0.aa_in1k,timm,2022-12-13,0.7688200000000001,5290000.0,5563,55917
timm/tf_efficientnetv2_b0.in1k,timm,2022-12-13,0.7687999999999999,7140000.0,15301,1375578
timm/hgnetv2_b0.ssld_stage1_in22k_in1k,timm,2024-02-12,0.7684399999999999,6000000.0,156,2905
timm/ese_vovnet19b_dw.ra_in1k,timm,2023-04-22,0.76798,6540000.0,26106,984157
timm/cs3darknet_focus_m.c2ns_in1k,timm,2023-04-12,0.76774,9300000.0,321,10690
timm/resnext26ts.ra2_in1k,timm,2023-03-22,0.76774,10300000.0,1065,26112
timm/ghostnetv2_130.in1k,timm,2023-08-20,0.76762,8960000.0,258,4560
timm/hrnet_w18.ms_in1k,timm,2023-04-24,0.7676000000000001,21300000.0,503,5639
timm/resnet26d.bt_in1k,timm,2023-04-05,0.7669799999999999,16010000.000000002,1122,34376
timm/tf_efficientnet_lite1.in1k,timm,2022-12-13,0.76672,5420000.0,5788,35627
timm/resmlp_12_224.fb_in1k,timm,2023-03-28,0.7666,15350000.0,19800,918788
timm/convnextv2_atto.fcmae_ft_in1k,timm,2023-01-05,0.76646,3710000.0,27181,162467
timm/mixer_b16_224.goog_in21k_ft_in1k,timm,2023-03-28,0.7664,59880000.0,30843,957227
timm/tf_efficientnet_es.in1k,timm,2022-12-13,0.7660800000000001,5440000.0,295,11766
timm/mobilenetv1_100h.ra4_e3600_r224_in1k,timm,2024-07-25,0.76594,5280000.0,375,2408
timm/densenetblur121d.ra_in1k,timm,2023-04-22,0.7657200000000001,8000000.0,576,10427
timm/hardcorenas_b.miil_green_in1k,timm,2023-04-21,0.7655200000000001,5180000.0,336,7758
timm/tf_efficientnet_b0.in1k,timm,2023-04-27,0.76536,5290000.0,2576,60404
timm/levit_conv_128s.fb_dist_in1k,timm,2023-02-03,0.76534,7780000.0,311,6165
timm/mobilenetv2_140.ra_in1k,timm,2022-12-13,0.7652800000000001,6110000.0,733,44797
timm/levit_128s.fb_dist_in1k,timm,2023-02-03,0.76522,7780000.0,2021,36253
timm/resnet34.bt_in1k,timm,2023-04-05,0.76508,21800000.0,168,8257
timm/repvgg_a2.rvgg_in1k,timm,2023-03-22,0.76492,28210000.0,24238,972583
timm/densenet121.ra_in1k,timm,2023-04-22,0.7648,7980000.0,36302,348355
timm/resnet34.a1_in1k,timm,2023-04-05,0.76414,21800000.0,112596,3285257
timm/resnet26.bt_in1k,timm,2023-04-05,0.76378,16000000.0,2970,26305
timm/repghostnet_130.in1k,timm,2023-08-20,0.76366,5480000.0,181,3752
timm/dpn68.mx_in1k,timm,2023-04-21,0.76338,12610000.0,482,9877
timm/regnety_008.pycls_in1k,timm,2023-03-21,0.76334,6260000.0,3066,62939
timm/xcit_nano_12_p8_224.fb_dist_in1k,timm,2023-04-13,0.7632800000000001,3050000.0,128,14842
timm/fastvit_t8.apple_in1k,timm,2023-08-23,0.76184,4030000.0000000005,3416,71112
timm/resnet50.tv_in1k,timm,2023-04-05,0.76156,25560000.0,30684,187372
timm/efficientformerv2_s0.snap_dist_in1k,timm,2023-02-03,0.76116,3600000.0,1702,34643
timm/mobilenetv1_100.ra4_e3600_r224_in1k,timm,2024-07-25,0.76086,4230000.0,1162,7463
timm/mixnet_s.ft_in1k,timm,2022-12-13,0.7600199999999999,4130000.0,4069,40100
timm/vit_small_patch32_224.augreg_in21k_ft_in1k,timm,2022-12-22,0.75996,22880000.0,1391,98083
timm/resnet50.a3_in1k,timm,2023-04-05,0.75994,25560000.0,191,37031
timm/vit_tiny_r_s16_p8_384.augreg_in21k_ft_in1k,timm,2022-12-23,0.7596200000000001,6360000.0,184,12541
timm/hardcorenas_a.miil_green_in1k,timm,2023-04-21,0.75926,5260000.0,322,8664
timm/densenet169.tv_in1k,timm,2023-04-22,0.75922,14150000.0,1258,27101
timm/convnext_atto_ols.a2_in1k,timm,2022-12-13,0.75902,3700000.0,1481,94732
timm/mobilenetv3_large_100.ra_in1k,timm,2022-12-16,0.75786,5480000.0,699309,85179658
timm/mobileone_s1.apple_in1k,timm,2023-08-23,0.75774,4830000.0,562,7131
timm/edgenext_x_small.in1k,timm,2023-04-24,0.7570600000000001,2340000.0,341,17019
timm/convnext_atto.d2_in1k,timm,2022-12-13,0.75668,3700000.0,7901,84902
timm/mobilenetv1_100h.ra4_e3600_r224_in1k,timm,2024-07-25,0.75658,5280000.0,375,2408
timm/tf_mixnet_s.in1k,timm,2022-12-13,0.75652,4130000.0,218,9500
timm/mobilenetv3_rw.rmsp_in1k,timm,2022-12-16,0.75614,5480000.0,430,10725
timm/mobilevitv2_075.cvnets_in1k,timm,2023-04-25,0.75604,2870000.0,9539,70874
timm/regnety_004.tv2_in1k,timm,2023-03-21,0.7558799999999999,4340000.0,1130,13592
timm/densenet121.ra_in1k,timm,2023-04-22,0.75576,7980000.0,36302,348355
timm/resnest14d.gluon_in1k,timm,2023-04-24,0.75516,10610000.0,28482,88067
timm/resnet34.a2_in1k,timm,2023-04-05,0.75516,21800000.0,114,6863
timm/tf_mobilenetv3_large_100.in1k,timm,2022-12-16,0.7551399999999999,5480000.0,1985,34029
timm/efficientnet_lite0.ra_in1k,timm,2022-12-13,0.7548999999999999,4650000.0,4027,1264877
timm/xcit_nano_12_p16_384.fb_dist_in1k,timm,2023-04-13,0.75468,3050000.0,297,8123
timm/semnasnet_100.rmsp_in1k,timm,2022-12-13,0.75464,3890000.0,702,16090
timm/vit_tiny_patch16_224.augreg_in21k_ft_in1k,timm,2022-12-22,0.75452,5720000.0,79220,1398711
timm/mobilenetv1_100.ra4_e3600_r224_in1k,timm,2024-07-25,0.75384,4230000.0,1162,7463
timm/resnet26.bt_in1k,timm,2023-04-05,0.75292,16000000.0,2970,26305
timm/regnety_006.pycls_in1k,timm,2023-03-21,0.75262,6060000.0,442,15929
timm/ghostnetv2_100.in1k,timm,2023-08-20,0.75176,6160000.0,649,11086
timm/repvgg_b0.rvgg_in1k,timm,2023-03-22,0.7516200000000001,15820000.0,353,12012
timm/resnet34.bt_in1k,timm,2023-04-05,0.7516200000000001,21800000.0,168,8257
timm/fbnetc_100.rmsp_in1k,timm,2022-12-13,0.75114,5570000.0,21758,964525
timm/seresnet50.a3_in1k,timm,2023-04-05,0.7509999999999999,28090000.0,116,4349
timm/hrnet_w18_small_v2.ms_in1k,timm,2023-04-24,0.75098,15600000.0,237,13738
timm/repghostnet_111.in1k,timm,2023-08-20,0.75068,4540000.0,186,4356
timm/regnetx_008.pycls_in1k,timm,2023-03-21,0.75062,7260000.0,239,5942
timm/mobilenetv2_110d.ra_in1k,timm,2022-12-13,0.75054,4520000.0,476,17753
timm/efficientnet_es_pruned.in1k,timm,2022-12-13,0.75,5440000.0,473,17623
timm/tinynet_b.in1k,timm,2022-12-13,0.74966,3730000.0,357,13091
timm/vit_base_patch32_224.augreg_in1k,timm,2022-12-22,0.7490600000000001,88220000.0,236,27812
timm/edgenext_x_small.in1k,timm,2023-04-24,0.7487999999999999,2340000.0,341,17019
timm/tf_efficientnet_lite0.in1k,timm,2022-12-13,0.74846,4650000.0,119028,330073
timm/densenet121.tv_in1k,timm,2023-04-22,0.74748,7980000.0,10471,87807
timm/mnasnet_100.rmsp_in1k,timm,2022-12-13,0.7466200000000001,4380000.0,22123,961666
timm/mobilenetv4_conv_small.e2400_r224_in1k,timm,2024-06-16,0.7464400000000001,3770000.0,9997,117104
timm/mobilevit_xs.cvnets_in1k,timm,2023-04-25,0.7463200000000001,2320000.0,10043,130997
timm/dla34.in1k,timm,2023-04-24,0.7463200000000001,15740000.0,4792,70572
timm/regnetx_004_tv.tv2_in1k,timm,2023-03-21,0.7458400000000001,5500000.0,550,8085
timm/resnet34.gluon_in1k,timm,2023-04-05,0.74574,21800000.0,188,8240
timm/deit_tiny_distilled_patch16_224.fb_in1k,timm,2023-03-28,0.7454000000000001,5910000.0,2181,33748
timm/repvgg_a1.rvgg_in1k,timm,2023-08-23,0.74468,14090000.0,1454,5761
timm/efficientvit_m4.r224_in1k,timm,2023-08-19,0.74346,8800000.0,386,6714
timm/mobilenetv4_conv_small.e1200_r224_in1k,timm,2024-06-12,0.7429000000000001,3770000.0,17414,34939
timm/pit_ti_distilled_224.in1k,timm,2023-04-26,0.7427800000000001,5100000.0,257,8056
timm/vgg19_bn.tv_in1k,timm,2023-04-25,0.74236,143680000.0,1963,231874
timm/repghostnet_100.in1k,timm,2023-08-20,0.742,4070000.0000000005,196,4738
timm/spnasnet_100.rmsp_in1k,timm,2022-12-13,0.7408199999999999,4420000.0,21291,924748
timm/regnety_004.pycls_in1k,timm,2023-03-21,0.74006,4340000.0,278,6775
timm/crossvit_9_240.in1k,timm,2023-04-24,0.73976,8550000.0,20207,870536
timm/ghostnet_100.in1k,timm,2023-08-20,0.7395999999999999,5180000.0,24374,948897
timm/hrnet_w18_small.gluon_in1k,timm,2023-08-03,0.73932,13190000.0,543,6371
timm/xcit_nano_12_p8_224.fb_in1k,timm,2023-04-13,0.7390000000000001,3050000.0,197,36231
timm/regnetx_006.pycls_in1k,timm,2023-03-21,0.73884,6200000.0,387,8983
timm/resnet18d.ra2_in1k,timm,2023-04-05,0.7379399999999999,11710000.0,5503,178505
timm/mobilenetv4_conv_small.e2400_r224_in1k,timm,2024-06-16,0.7373000000000001,3770000.0,9997,117104
timm/vit_base_patch32_224.sam_in1k,timm,2022-12-22,0.73706,88220000.0,193,29790
timm/tf_mobilenetv3_large_075.in1k,timm,2022-12-16,0.7344799999999999,3990000.0,931,117796
timm/mobilenetv4_conv_small.e1200_r224_in1k,timm,2024-06-12,0.7343600000000001,3770000.0,17414,34939
timm/efficientvit_m3.r224_in1k,timm,2023-08-19,0.7340800000000001,6900000.0,273,7914
timm/vgg16_bn.tv_in1k,timm,2023-04-25,0.73356,138370000.0,28797,84791
timm/crossvit_tiny_240.in1k,timm,2023-04-24,0.7333,7010000.0,554,10769
timm/resnet34.tv_in1k,timm,2023-04-05,0.73298,21800000.0,1858,38299
timm/resnet18.fb_swsl_ig1b_ft_in1k,timm,2023-04-05,0.73288,11690000.0,10882,2200617
timm/resnet18.a1_in1k,timm,2023-04-05,0.7316400000000001,11690000.0,6134625,33526339
timm/convit_tiny.fb_in1k,timm,2023-04-24,0.73126,5710000.0,711,15592
timm/skresnet18.ra_in1k,timm,2023-04-24,0.7302,11960000.0,425,26185
timm/semnasnet_075.rmsp_in1k,timm,2022-12-13,0.73008,2910000.0,276,15173
timm/resnet34.a3_in1k,timm,2023-04-05,0.72982,21800000.0,112,8854
timm/mobilenetv2_100.ra_in1k,timm,2022-12-13,0.7293600000000001,3500000.0,350874,2338570
timm/pit_ti_224.in1k,timm,2023-04-26,0.7292400000000001,4850000.0,302,10421
timm/resnet18.fb_ssl_yfcc100m_ft_in1k,timm,2023-04-05,0.72636,11690000.0,184,10814
timm/regnetx_004.pycls_in1k,timm,2023-03-21,0.7243200000000001,5160000.0,4109,64832
timm/repvgg_a0.rvgg_in1k,timm,2023-08-23,0.7242400000000001,9110000.0,472,7979
timm/vgg19.tv_in1k,timm,2023-04-25,0.7240000000000001,143670000.0,23662,1048120
timm/resnet18.a2_in1k,timm,2023-04-05,0.7236199999999999,11690000.0,679,46169
timm/hrnet_w18_small.ms_in1k,timm,2023-04-24,0.72334,13190000.0,541,7886
timm/xcit_nano_12_p16_224.fb_dist_in1k,timm,2023-04-13,0.7231799999999999,3050000.0,133,6122
timm/tf_mobilenetv3_large_minimal_100.in1k,timm,2022-12-16,0.7227,3920000.0,510990,3772679
timm/resnet18d.ra2_in1k,timm,2023-04-05,0.72268,11710000.0,5503,178505
timm/resnet14t.c3_in1k,timm,2023-04-05,0.7224200000000001,10080000.0,435,26801
timm/repghostnet_080.in1k,timm,2023-08-20,0.72236,3280000.0,166,10497
timm/deit_tiny_patch16_224.fb_in1k,timm,2023-03-28,0.7219599999999999,5720000.0,200390,368656
timm/lcnet_100.ra2_in1k,timm,2022-12-16,0.72128,2950000.0,769,51924
timm/mixer_l16_224.goog_in21k_ft_in1k,timm,2023-03-28,0.7209,208200000.0,498,9411
timm/edgenext_xx_small.in1k,timm,2023-04-24,0.7188599999999999,1330000.0,976,32729
timm/vit_tiny_r_s16_p8_224.augreg_in21k_ft_in1k,timm,2022-12-23,0.7182,6340000.0,1498,27761
timm/vgg16.tv_in1k,timm,2023-04-25,0.716,138360000.0,13540,3788619
timm/vgg13_bn.tv_in1k,timm,2023-04-25,0.71556,133050000.00000001,293,7624
timm/resnet18.a1_in1k,timm,2023-04-05,0.71488,11690000.0,6134625,33526339
timm/efficientvit_b0.r224_in1k,timm,2023-08-19,0.71404,3410000.0,1983,56057
timm/mobileone_s0.apple_in1k,timm,2023-08-23,0.71398,5290000.0,647,12141
timm/resnet14t.c3_in1k,timm,2023-04-05,0.7131799999999999,10080000.0,435,26801
timm/tinynet_c.in1k,timm,2022-12-13,0.71224,2460000.0,302,18434
timm/edgenext_xx_small.in1k,timm,2023-04-24,0.71116,1330000.0,976,32729
timm/resnet18.gluon_in1k,timm,2023-04-05,0.70844,11690000.0,172,13476
timm/efficientvit_m2.r224_in1k,timm,2023-08-19,0.708,4190000.0000000005,301,13919
timm/pvt_v2_b0.in1k,timm,2023-04-25,0.7065600000000001,3670000.0,1392,29620
timm/resnet18.a2_in1k,timm,2023-04-05,0.70634,11690000.0,679,46169
timm/resnet34.a3_in1k,timm,2023-04-05,0.70572,21800000.0,112,8854
timm/vgg11_bn.tv_in1k,timm,2023-04-25,0.70384,132870000.0,473,20295
